engine,requestedBodies,tMs,bodies,awakeBodies,renderFps,simFps,simCapacityFps,physicsStepMs,physicsCapacityFps,renderSyncMs,syncMs,renderMs,snapshotCopyMs,snapshotBytes,threadsEnabled,stepCount
"box3d",16384,2276,16389,0,119.96880812056705,62.54153148983221,36158.18760953615,0.027656253427267075,36158.18760953615,0.9599999189376831,2.5,1.059999942779541,0.1650000810623169,917784,true,149
"box3d",16384,2528,16389,0,120.59978292347306,62.467668103215345,32000.00762939635,0.031249992549419403,32000.00762939635,0.7950000762939453,0.4249999523162842,0.15999996662139893,0.13499999046325684,917784,true,181
"rapier",64,252,69,64,120.01840282329235,63.20925225489408,5000.000298023242,0.19999998807907104,5000.000298023242,0.0849999189376831,0.014999985694885254,0.24000000953674316,0.009999990463256836,3864,false,47
"rapier",64,505,69,64,119.88970148454332,63.20925225489408,5000.000298023242,0.19999998807907104,5000.000298023242,0.07499992847442627,0.014999985694885254,0.6649999618530273,0.009999990463256836,3864,false,63
"rapier",64,757,69,64,119.70791268619595,62.43963355681961,4841.1498499026975,0.20656249672174454,4841.1498499026975,0.04999995231628418,0.009999990463256836,0.23000001907348633,0.004999995231628418,3864,false,79
"rapier",64,1011,69,64,119.99680008838268,62.43963355681961,4841.1498499026975,0.20656249672174454,4841.1498499026975,0.07999992370605469,0.014999985694885254,0.18999993801116943,0.014999985694885254,3864,false,95
"rapier",64,1264,69,64,120.0144017335492,62.2768009139594,2113.6063594581833,0.47312499582767487,2113.6063594581833,0.1549999713897705,0.014999985694885254,0.2200000286102295,0.004999995231628418,3864,false,111
"rapier",64,1516,69,64,120.01280135326935,62.2768009139594,2113.6063594581833,0.47312499582767487,2113.6063594581833,0.2099999189376831,0.009999990463256836,0.2099999189376831,0.004999995231628418,3864,false,126
"rapier",64,1768,69,0,120.23967775842961,62.94194589313792,3565.459600556303,0.28046875074505806,3565.459600556303,0.12000000476837158,0.16000008583068848,0.20000004768371582,0,3864,false,138
"rapier",64,2020,69,0,120.00560025600447,62.94194589313792,3565.459600556303,0.28046875074505806,3565.459600556303,0.12000000476837158,0.16000008583068848,0.21000003814697266,0,3864,false,138
"rapier",64,2273,69,0,120.00000000000004,62.061809682433854,9682.29865210195,0.10328125953674316,9682.29865210195,0.06999993324279785,0.014999985694885254,0.23500001430511475,0.014999985694885254,3864,false,169
"rapier",64,2524,69,0,119.9928004388397,62.061809682433854,9682.29865210195,0.10328125953674316,9682.29865210195,0.06999993324279785,0.014999985694885254,0.3549998998641968,0.014999985694885254,3864,false,169
"rapier",1024,253,1029,1024,120.24931692780032,64.64820602194565,654.9568278657406,1.5268181923663977,654.9568278657406,0.46000003814697266,0.034999966621398926,0.21000003814697266,0.014999985694885254,57624,false,48
"rapier",1024,504,1029,1024,119.99999999999999,64.64820602194565,654.9568278657406,1.5268181923663977,654.9568278657406,0.7250000238418579,0.029999971389770508,0.4200000762939453,0.029999971389770508,57624,false,63
"rapier",1024,757,1029,1024,120.1217233447953,62.59291135162168,446.17958636427704,2.24125000461936,446.17958636427704,0.375,0.029999971389770508,0.17499995231628418,0.019999980926513672,57624,false,80
